ለፀብ ያረገዘች የሚለው ፊልም ላይ የተወኑት እነማናቸው	answer ( A , ተዋናይ ( A ) , ፊልም ( A , ለፀብ_ያረገዘች ) )
አቶና ወይዘሮ ሮማንቲክ ፊልም አይነት ነው	answer ( ? , ፊልም ( A ) , ፊልም_አይነት ( አቶና_ወይዘሮ , ሮማንቲክ ) )
ሰኔ 30 የሚለው ፊልም በ2009 ነው የተለቀቀው	answer ( ? , ፊልም ( ሰኔ_30 ) , የተለቀቀበት_ጊዜ ( ሰኔ_30 , 2009 ) )
አልሰዋሽም የሚለው ፊልም በ2009 ነው የተለቀቀው	answer ( ? , ፊልም ( አልሰዋሽም ) , የተለቀቀበት_ጊዜ ( አልሰዋሽም , 2009 ) )
አማኑኤል ይልማ ያልተከፈለ የሚለው ፊልም ላይ ተውኗል	answer ( ? , ተዋናይ ( አማኑኤል_ይልማ ) , ፊልም ( አማኑኤል_ይልማ , ያልተከፈለ ) )
ማዲንጎ አፈወርቅ አልበም ሰርቷል	answer ( ? , ዘፋኝ ( ማዲንጎ_አፈወርቅ ) , አልበም_ስም ( ማዲንጎ_አፈወርቅ , A ) )
ሀይቅ እስጢፋኖስ የሚገኛው አፋር ክልል ነው	answer ( ? , መገኛ_ክልል ( ሀይቅ_እስጢፋኖስ , አፋር_ክልል ) )
አርጌው የሚለው ፊልም ላይ የተወኑት እነማናቸው	answer ( A , ተዋናይ ( A ) , ፊልም ( A , አርጌው ) )
ሞቅ የሚለው ፊልም ላይ የተወኑት እነማናቸው	answer ( A , ተዋናይ ( A ) , ፊልም ( A , ሞቅ ) )
በህግ አምላክ የሚለው ፊልም ላይ ሰላም ተስፋየ ተውናለች	answer ( ? , ተዋናይ ( ሰላም_ተስፋየ ) , ፊልም ( ሰላም_ተስፋየ , በህግ_አምላክ ) )
እምነት የሚለው ፊልም ላይ ሰላም ተስፋየ ተውናለች	answer ( ? , ተዋናይ ( ሰላም_ተስፋየ ) , ፊልም ( ሰላም_ተስፋየ , እምነት ) )
ወሪያ ሮማንቲክ ፊልም አይነት ነው	answer ( ? , ፊልም ( A ) , ፊልም_አይነት ( ወሪያ , ሮማንቲክ ) )
ኪሮስ ዓለማየሁ ከዘፈን በተጨማሪ ምን ምን ስራዎችን ይሰራል	answer ( A , ዘፋኝ ( ኪሮስ_ዓለማየሁ ) , ባለሙያ ( ኪሮስ_ዓለማየሁ , A ) )
ከዘፋኞች መካከል ብዙ አልበም በመስራት ማህሌት ደመረ የሚበልጥው ማነው	answer ( C , አልበም_ስም ( ማህሌት_ደመረ , A ) , ዘፋኝ ( C ) , አልበም_ስም ( C , B ) , ይበልጣል ( count ( A ) , count ( B ) ) )
የይርዳው ጤናው የሙዚቃ ስልት ምን ተብሎ ይጠራል	answer ( A , ሙዚቃ_ስልት ( ይርዳው_ጤናው , A ) )
ኦሮማይ የሚባለው የአበራ ለማ መጸሃፍ መቸ ነው የታተመው	answer ( A , ደራሲ ( አበራ_ለማ ) , ድርሰት ( አበራ_ለማ , ኦሮማይ ) , የታተመባት_ጊዜ ( ኦሮማይ , A ) )
ይስማዕከ ወርቁ ደራሲም ጋዜጠኛም ናቸው	answer ( ? , ደራሲ ( ይስማዕከ_ወርቁ ) , ጋዜጠኛ ( ይስማዕከ_ወርቁ ) )
ጌታቸው ጋዲሳ ከዘፈን በተጨማሪ ምን ምን ስራዎችን ይሰራል	answer ( A , ዘፋኝ ( ጌታቸው_ጋዲሳ ) , ባለሙያ ( ጌታቸው_ጋዲሳ , A ) )
አዲሱ ሰው የሚለው ፊልም በ2009 ነው የተለቀቀው	answer ( ? , ፊልም ( አዲሱ_ሰው ) , የተለቀቀበት_ጊዜ ( አዲሱ_ሰው , 2009 ) )
ጸጋየ ብርሃኔ የተወነባቸው ፊልሞችን ጥቀስ	answer ( A , ተዋናይ ( ጸጋየ_ብርሃኔ ) , ፊልም ( ጸጋየ_ብርሃኔ , A ) )
ከፍቅር በላይ የሚለውን ፊልም ዳይሬክት ያደረገው ማነው	answer ( A , ዳይሬክተር ( A ) , ፊልም ( A , ከፍቅር_በላይ ) )
ንጹህ ሃይሌ ምን ምን ፊልሞችን ሰርቷል	answer ( A , ተዋናይ ( ንጹህ_ሃይሌ ) , ፊልም ( ንጹህ_ሃይሌ , A ) )
አለማየሁ ገላጋይ የጻፈው የኅሊና ደወል የሚባለው መጸሃፍ በውስጡ ስንት ገጾች አሉት	answer ( A , ደራሲ ( አለማየሁ_ገላጋይ ) , ድርሰት ( አለማየሁ_ገላጋይ , የኅሊና_ደወል ) , ገጾች ( የኅሊና_ደወል , A ) )
ነበዩ ኤርሚያስ ያልተከፈለ የሚለው ፊልም ላይ ተውኗል	answer ( ? , ተዋናይ ( ነበዩ_ኤርሚያስ ) , ፊልም ( ነበዩ_ኤርሚያስ , ያልተከፈለ ) )
በፊልም ትወና ብዛት ሄኖክ ወንድሙ ከካሳሁን ፍሰሃ ይበልጣል	answer ( ? , ፊልም ( ሄኖክ_ወንድሙ , A ) , ፊልም ( ካሳሁን_ፍሰሃ , B ) , ይበልጣል ( count ( A ) , count ( B ) ) )
ሰጭ እና ተቀባይ ሮማንቲክ ፊልም አይነት ነው	answer ( ? , ፊልም ( A ) , ፊልም_አይነት ( ሰጭ_እና_ተቀባይ , ሮማንቲክ ) )
ሚስጥር የሚለው ፊልም መቸ ነው የተለቀቀው	answer ( A , ፊልም ( ሚስጥር ) , የተለቀቀበት_ጊዜ ( ሚስጥር , A ) )
ያልተገራ የሚለውን ፊልም ፕሮድዩስ ያደረገው ማነው	answer ( A , ፕሮድዩሰር ( A ) , ፊልም ( A , ያልተገራ ) )
የልብ ሽበት የሚለው ፊልም መቸ ነው የተለቀቀው	answer ( A , ፊልም ( የልብ_ሽበት ) , የተለቀቀበት_ጊዜ ( የልብ_ሽበት , A ) )
ከጋምቤላ ክልል እና ከሀረሪ ክልል በተራራ ብዛት ማን ይበልጣል	answer ( who , መገኛ_ክልል ( A , ጋምቤላ_ክልል ) , መገኛ_ክልል ( B , ሀረሪ_ክልል ) , ይበልጣል ( count ( A ) , count ( B ) ) )
ተውልኝ የሚለው ፊልም ላይ ሰላም ተስፋየ ተውናለች	answer ( ? , ተዋናይ ( ሰላም_ተስፋየ ) , ፊልም ( ሰላም_ተስፋየ , ተውልኝ ) )
አርቲስት ገላን ተሰማ መቸ ነው የሞተው	answer ( A , አርቲስት ( ገላን_ተሰማ ) , የሞተበት_ጊዜ ( ገላን_ተሰማ , A ) )
በ1932 111ኛ ደረጃ የወጣው እግርኳስ ቡድን ማነው	answer ( A , ደረጃ_1932 ( A , 111ኛ ) , ፉትቦል_ክለብ ( A ) )
ቅዱስ ጊዮርጊስ ስፖርት ክለብ በ1989 8ኛ ነው የወጣው	answer ( ? , ደረጃ_1989 ( ቅዱስ_ጊዮርጊስ_ክለብ , 8ኛ ) )
ጌትነት ፈይሳ ያልተከፈለ የሚለው ፊልም ላይ ተውኗል	answer ( ? , ተዋናይ ( ጌትነት_ፈይሳ ) , ፊልም ( ጌትነት_ፈይሳ , ያልተከፈለ ) )
ገዳይ ሲያረፋፍድ የሚለውን ፊልም የደረሰው ማነው	answer ( A , ደራሲ ( A ) , ፊልም ( A , ገዳይ_ሲያረፋፍድ ) )
ከተዋናዮች መካከል ብዙ ፊልም በመስራት ቢኒያም ዱላ የሚበልጥው ማነው	answer ( C , ፊልም ( ቢኒያም_ዱላ , A ) , ተዋናይ ( C ) , ፊልም ( C , B ) , ይበልጣል ( count ( A ) , count ( B ) ) )
ሰውነቷ የሚለው ፊልም በ2009 ነው የተለቀቀው	answer ( ? , ፊልም ( ሰውነቷ ) , የተለቀቀበት_ጊዜ ( ሰውነቷ , 2009 ) )
ያደራ ልጅ የሚለው ፊልም ላይ የተወኑት እነማናቸው	answer ( A , ተዋናይ ( A ) , ፊልም ( A , ያደራ_ልጅ ) )
አርቲስት ሳሙኤል ይርጋ መቸ ነው የሞተው	answer ( A , አርቲስት ( ሳሙኤል_ይርጋ ) , የሞተበት_ጊዜ ( ሳሙኤል_ይርጋ , A ) )
ግጥምጥሞሽ የሚለው ፊልም ላይ የተወኑት እነማናቸው	answer ( A , ተዋናይ ( A ) , ፊልም ( A , ግጥምጥሞሽ ) )
ዲግሪ ያሳበደው አጭር ልብወለድ ድርሰት መቸ ታተመ	answer ( A , መጸሃፍ_አይነት ( ኅሊና_ደወል , አጭር_ልብወለድ ) , የታተመባት_ጊዜ ( ኅሊና_ደወል , A ) )
ሀበነዮም ሲሳይ ታረቀኝ መቸ ተወለደ	answer ( A , ደራሲ ( ሀበነዮም_ሲሳይ_ታረቀኝ ) , የተወለደበት_ጊዜ ( ሀበነዮም_ሲሳይ_ታረቀኝ , A ) )
ሀና የሚለውን ፊልም ዳይሬክት ያደረገው ማነው	answer ( A , ዳይሬክተር ( A ) , ፊልም ( A , ሀና ) )
ከተዋናዮች መካከል ብዙ ፊልም በመስራት ቴወድሮስ ፍቃዱ የሚበልጥው ማነው	answer ( C , ፊልም ( ቴወድሮስ_ፍቃዱ , A ) , ተዋናይ ( C ) , ፊልም ( C , B ) , ይበልጣል ( count ( A ) , count ( B ) ) )
ካሣ ወልዴ አልበም ሰርቷል	answer ( ? , ዘፋኝ ( ካሣ_ወልዴ ) , አልበም_ስም ( ካሣ_ወልዴ , A ) )
አማኑኤል ይልማ የተወነባቸው ፊልሞችን ጥቀስ	answer ( A , ተዋናይ ( አማኑኤል_ይልማ ) , ፊልም ( አማኑኤል_ይልማ , A ) )
ባለጋሪው ሮማንቲክ ፊልም አይነት ነው	answer ( ? , ፊልም ( A ) , ፊልም_አይነት ( ባለጋሪው , ሮማንቲክ ) )
ማርሽ ቀያሬው በሃኖስ ፊልም ፕሮዳክሽን ነው የተዘጋጀው	answer ( ? , ፊልም ( ማርሽ_ቀያሬው ) , ፕሮዳክሽን ( ማርሽ_ቀያሬው , ሃኖስ_ፊልም_ፕሮዳክሽን ) )
ዳዊት መለሰ ሬጌ የሙዚቃ ስልት ይጫወት ነበር	answer ( ? , ዘፋኝ ( ዳዊት_መለሰ ) , ሙዚቃ_ስልት ( ጃኖ_ባንድ , ሬጌ ) )
መርካቶ ሰፈሬ የሚለውን አልበም ታምራት ደስታ ነው የተጫወተው	answer ( ? , ዘፋኝ ( ታምራት_ደስታ ) , አልበም_ስም ( ታምራት_ደስታ , መርካቶ_ሰፈሬ ) )
የባህሩ ቀኜ የትውልድ ቦታ የት ነው	answer ( A , ዘፋኝ ( አሊ_ቢራ ) , የተውለድ_ቦታ ( ባህሩ_ቀኜ , A ) )
የዳምጠው አየለ ያስተሰርያል የሚለው የአልበም ስም በውስጡ ስንት ዘፈኖች አሉት	answer ( count ( A ) , አልበም_ስም ( ዳምጠው_አየለ , ያስተሰርያል ), አርዕስት ( ያስተሰርያል , A ) )
በደቡብ ብሄሮች ብሄረሰቦች ክልል ከሚገኙት ተራሮች መካከል በርዝመት ትንሹ ተራራ ከፍታው ስንት ነው	answer ( A , argmin ( ( ተራራ ( B ), መገኛ_ክልል ( B , ደቡብ_ብሄሮች_ብሄረሰቦች_ክልል ) , ከፍታ ( B , A ) ) , A ) )
ጅማ አባ ጅፋር ስፖርት ክለብ በ1973 8ኛ ነው የወጣው	answer ( ? , ደረጃ_1973 ( ጅማ_አባ_ጅፋር_ክለብ , 8ኛ ) )
ወጋየሁ ደግነቱ ሬጌ የሙዚቃ ስልት ይጫወት ነበር	answer ( ? , ዘፋኝ ( ወጋየሁ_ደግነቱ ) , ሙዚቃ_ስልት ( ጃኖ_ባንድ , ሬጌ ) )
ወራጅ አለ የሚለውን ፊልም የደረሰው ማነው	answer ( A , ደራሲ ( A ) , ፊልም ( A , ወራጅ_አለ ) )
የአለማየሁ ፋንታ ያዘፋፈን ስልት ምን ተብሎ ይጠራል	answer ( A , ዘፋኝ ( አለማየሁ_ፋንታ ) , ሙዚቃ_ስልት ( ጃኖ_ባንድ , A ) )
እግረ መንገድን የጻፈው ማሞ ውድነህ ነው	answer ( ? , ደራሲ ( ስብሐት_ገብረእግዚአብሔር ) , ድርሰት ( ስብሐት_ገብረእግዚአብሔር , እግረ_መንገድ ) )
ክላስሜት የሚለውን ፊልም ዳይሬክት ያደረገው ማነው	answer ( A , ዳይሬክተር ( A ) , ፊልም ( A , ክላስሜት ) )
የደራሲ ዳኛቸው ወርቁ የትርጉም መጸሃፍቶችን ተናገር	answer ( A , ደራሲ ( ዳኛቸው_ወርቁ ) , ድርሰት ( ዳኛቸው_ወርቁ , B ) , መጸሃፍ_አይነት ( B , ትርጉም_መጸሃፍ ) )
የበቀል መንገድ የሚለው ፊልም ላይ ዳንኤል ተገኘ ተውናለች	answer ( ? , ተዋናይ ( ዳንኤል_ተገኘ ) , ፊልም ( ዳንኤል_ተገኘ , የበቀል_መንገድ ) )
ፋሲል ከነማ ስፖርት ክለብ በ1932 11ኛ ነው የወጣው	answer ( ? , ደረጃ_1932 ( ፋሲል_ከነማ_ክለብ , 11ኛ ) )
ሚካኤል በላይነህ ሬጌ የሙዚቃ ስልት ይጫወት ነበር	answer ( ? , ዘፋኝ ( ሚካኤል_በላይነህ ) , ሙዚቃ_ስልት ( ጃኖ_ባንድ , ሬጌ ) )
ኦሮማይ የሚባለው የፀጋዬ ገብረመድኅን መጸሃፍ መቸ ነው የታተመው	answer ( A , ደራሲ ( ፀጋዬ_ገብረመድኅን ) , ድርሰት ( ፀጋዬ_ገብረመድኅን , ኦሮማይ ) , የታተመባት_ጊዜ ( ኦሮማይ , A ) )
በትግራይ ክልል የሚገኙትን ታሪካዊ ቦታውችን ዘርዝር	answer ( A , ታሪካዊ_ቦታ ( A ) , መገኛ_ክልል ( A , ደቡብ_ብሄር_ብሄረሰቦች_ክልል ) )
ሰላም ነው የሚለውን ፊልም የደረሰው ማነው	answer ( A , ደራሲ ( A ) , ፊልም ( A , ሰላም_ነው ) )
ከ18000 በታች ተመልካች የሚይዙ ስታድየሞች የትኞቹ ናቸው	answer ( A , ስታድየም ( A ) , ተመልካች_አቅም ( A , B ) , በታች ( B , 18000 ) )
ጉድዬ የሚለውን ፊልም የደረሰው ማነው	answer ( A , ደራሲ ( A ) , ፊልም ( A , ጉድዬ ) )
ነጻ ትገል የሚለው ፊልም ላይ ሰላም ተስፋየ ተውናለች	answer ( ? , ተዋናይ ( ሰላም_ተስፋየ ) , ፊልም ( ሰላም_ተስፋየ , ነጻ_ትገል ) )
ለሕትመት የበቁ የሸህ ጦልሀ ጀእፈር ስራዎችን ጥቀስ	answer ( A , ደራሲ ( ሸህ_ጦልሀ_ጀእፈር ) , ድርሰት ( ሸህ_ጦልሀ_ጀእፈር , A ) )
ጠቋራው እርግብ የሚለው ፊልም መቸ ነው የተለቀቀው	answer ( A , ፊልም ( ጠቋራው_እርግብ ) , የተለቀቀበት_ጊዜ ( ጠቋራው_እርግብ , A ) )
ወደ ገደለው የሚለውን ፊልም ፕሮድዩስ ያደረገው ማነው	answer ( A , ፕሮድዩሰር ( A ) , ፊልም ( A , ወደ_ገደለው ) )
እስከዳር ግርማይ ያልተከፈለ የሚለው ፊልም ላይ ተውኗል	answer ( ? , ተዋናይ ( እስከዳር_ግርማይ ) , ፊልም ( እስከዳር_ግርማይ , ያልተከፈለ ) )
ተክለ ሐዋርያት ተክለ ማርያም መቸ ተወለደ	answer ( A , ደራሲ ( ተክለ_ሐዋርያት_ተክለ_ማርያም ) , የተወለደበት_ጊዜ ( ተክለ_ሐዋርያት_ተክለ_ማርያም , A ) )
በፊልም ትወና ብዛት ሰብለ ተፈራ ከካሳሁን ፍሰሃ ይበልጣል	answer ( ? , ፊልም ( ሰብለ_ተፈራ , A ) , ፊልም ( ካሳሁን_ፍሰሃ , B ) , ይበልጣል ( count ( A ) , count ( B ) ) )
ባህርዳር ከባህር ወለል በላይ ከፍታው ስንት ነው	answer ( A , ባህር_ወለል_ከፍታ ( ባህርዳር , A ) )
በአልበም ብዛት ታምራት ደስታ ከእዮብ መኮነን ይበልጣል	answer ( ? , አልበም_ስም ( ታምራት_ደስታ , A ) , አልበም_ስም ( እዮብ_መኮነን , B ) , ይበልጣል ( count ( A ) , count ( B ) ) )
ሰኔ 30 ሮማንቲክ ፊልም አይነት ነው	answer ( ? , ፊልም ( A ) , ፊልም_አይነት ( ሰኔ_30 , ሮማንቲክ ) )
ከቻቺ ታደሰ ጋር አብረው የሰሩ የቡድን ባንድ ዘርዝር	answer ( A , ቡድን_ባንድ ( A ) , አብሮ_መስራት ( ቻቺ_ታደሰ , A ) )
በመንገዴ ላይ ሮማንቲክ ፊልም አይነት ነው	answer ( ? , ፊልም ( A ) , ፊልም_አይነት ( በመንገዴ_ላይ , ሮማንቲክ ) )
ደረጀ ሃይሌ የተወነባቸው ፊልሞችን ጥቀስ	answer ( A , ተዋናይ ( ደረጀ_ሃይሌ ) , ፊልም ( ደረጀ_ሃይሌ , A ) )
ስብሐት ገብረ እግዚአብሔር ስንት መጻህፎችን ጽፏል	answer ( count ( A ) , ደራሲ ( ስብሐት_ገብረ_እግዚአብሔር ) , ድርሰት ( ስብሐት_ገብረ_እግዚአብሔር , A ) )
ብርቱካን በፍቃዱ ያልተከፈለ የሚለው ፊልም ላይ ተውኗል	answer ( ? , ተዋናይ ( ብርቱካን_በፍቃዱ ) , ፊልም ( ብርቱካን_በፍቃዱ , ያልተከፈለ ) )
የተገዘተ የሚለው ፊልም ላይ ሰላም ተስፋየ ተውናለች	answer ( ? , ተዋናይ ( ሰላም_ተስፋየ ) , ፊልም ( ሰላም_ተስፋየ , የተገዘተ ) )
ጠባሽ የሚለውን ፊልም ፕሮድዩስ ያደረገው ማነው	answer ( A , ፕሮድዩሰር ( A ) , ፊልም ( A , ጠባሽ ) )
የፍሬው ኃይሉ ያዘፋፈን ስልት ምን ተብሎ ይጠራል	answer ( A , ዘፋኝ ( ፍሬው_ኃይሉ ) , ሙዚቃ_ስልት ( ጃኖ_ባንድ , A ) )
ተአምራዊው ዋሽንት የሚለው መጻህፍ ከረጅም ልብወለድ ድርሰት ውስጥ ይካተታል	answer ( ? , መጸሃፍ_አይነት ( ተአምራዊው_ዋሽንት , ረጅም_ልብወለድ ) )
ብርቅርቅታ የሚለውን መጸሃፍ የተረጎመው ማነው	answer ( A , ደራሲ ( A ) , ድርሰት ( A , ድንግል_ፍቅር ) , መጸሃፍ_አይነት ( ድንግል_ፍቅር , ትርጉም_መጸሃፍ ) )
ሙዚቀኛው ሰላማዊት ገብሩ የት ነው የተወለደው	answer ( A , ዘፋኝ ( ሰላማዊት_ገብሩ ) , የተወለደበት_ክልል ( A , አማራ_ክልል ) )
በፊልም ትወና ብዛት ሰገን ይፍጠር ከካሳሁን ፍሰሃ ይበልጣል	answer ( ? , ፊልም ( ሰገን_ይፍጠር , A ) , ፊልም ( ካሳሁን_ፍሰሃ , B ) , ይበልጣል ( count ( A ) , count ( B ) ) )
ደደቢት እግርኳስ ክለብ ስፖርት ክለብ በ1932 7ኛ ነው የወጣው	answer ( ? , ደረጃ_1932 ( ደደቢት_እግርኳስ_ክለብ_ክለብ , 7ኛ ) )
የት ነበርሽ የሚለው ፊልም ላይ ስንት ተዋናዮች ተሳትፈዋል	answer ( count ( A ) , ተዋናይ ( A ) , ፊልም ( A , የት_ነበርሽ ) )
ሚስታችን የሚለው ፊልም ላይ ሰላም ተስፋየ ተውናለች	answer ( ? , ተዋናይ ( ሰላም_ተስፋየ ) , ፊልም ( ሰላም_ተስፋየ , ሚስታችን ) )
ደራሲ ደበበ ሰይፉ የሚታወቁባቸውን የፍቅር መጸሃፍቶችን ዘርዝር	answer ( A , ደራሲ ( ደበበ_ሰይፉ ) , ድርሰት ( ደበበ_ሰይፉ , A ) , መጸሃፍ_አይነት ( A , ፍቅር_መጸሃፍ ) )
አቤ ሀይቅ የሚገኛው ኦሮሚያ ክልል ነው	answer ( ? , መገኛ_ክልል ( አቤ_ሀይቅ , ኦሮሚያ_ክልል ) )
የጅጅጋ ከተማ ፕሬዝዳንት ማነው	answer ( A , ፕሬዝዳንት ( ጅጅጋ , A ) )
የዳዊት መለሰ ያዘፋፈን ስልት ምን ተብሎ ይጠራል	answer ( A , ዘፋኝ ( ዳዊት_መለሰ ) , ሙዚቃ_ስልት ( ጃኖ_ባንድ , A ) )
አሸናፊ ከበደ የጻፏቸው የተውኔት ጽሁፎችን ጥቀስ	answer ( A , ደራሲ ( አሸናፊ_ከበደ ) , ተውኔት_ድርሰት ( አሸናፊ_ከበደ , A ) )
ድርብወርቅ ሰይፉ ምን ምን ፊልሞችን ሰርቷል	answer ( A , ተዋናይ ( ድርብወርቅ_ሰይፉ ) , ፊልም ( ድርብወርቅ_ሰይፉ , A ) )
አልተመቻቸንም የሚለውን ፊልም የደረሰው ማነው	answer ( A , ደራሲ ( A ) , ፊልም ( A , አልተመቻቸንም ) )
